GTD ID,DATE,COUNTRY,CITY,STATE,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE,,ATTACK TYPE,WEAPON TYPE
197009010002,1970-09-01,United States,Philadelphia,Pennsylvania,"Weather Underground, Weathermen",0,0,Business,,Armed Assault,Firearms
197008300002,1970-08-30,United States,Athens,Georgia,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197008300001,1970-08-30,United States,Washington,District of Columbia,Revolutionary Action Party,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197008290004,1970-08-29,United States,Santa Fe Springs,California,Left-Wing Militants (suspected),0,0,Government (General),,Bombing/Explosion,Explosives
197008290003,1970-08-29,United States,Walnut Creek,California,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197008290002,1970-08-29,United States,Berkeley,California,Unknown,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197008290001,1970-08-29,United States,Washington,District of Columbia,Revolutionary Action Party,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197008280002,1970-08-28,United States,Walnut Creek,California,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197008280001,1970-08-28,United States,Rocky Mount,North Carolina,White supremacists/nationalists,0,0,Educational Institution,,Bombing/Explosion,Explosives
197008270002,1970-08-27,United States,Cambridge,Massachusetts,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197008250002,1970-08-25,United States,Burlington,North Carolina,Left-Wing Militants,0,0,Police,,Facility/Infrastructure Attack,Incendiary
197008240001,1970-08-24,United States,Madison,Wisconsin,New Year's Gang,1,4,Military,,Bombing/Explosion,Explosives
197008220002,1970-08-22,United States,Baltimore,Maryland,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197008220001,1970-08-22,United States,St. Paul,Minnesota,Black Panthers (suspected),0,1,Police,,Bombing/Explosion,Explosives
197008210002,1970-08-21,United States,Eugene,Oregon,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197008200003,1970-08-20,United States,Berkeley,California,Black Nationalists,1,0,Police,,Armed Assault,Firearms
197008200002,1970-08-20,United States,Reisterstown,Maryland,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197008200001,1970-08-20,United States,Washington,District of Columbia,Revolutionary Action Party,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197008180001,1970-08-18,United States,New York City,New York,Jewish Defense League (JDL),0,0,NGO,,Facility/Infrastructure Attack,Incendiary
197008170002,1970-08-17,United States,Minneapolis,Minnesota,Left-Wing Militants,0,1,Military,,Bombing/Explosion,Explosives
197008170001,1970-08-17,United States,Omaha,Nebraska,Black Panthers,1,7,Private Citizens & Property,,Bombing/Explosion,Explosives
197008150001,1970-08-15,United States,West Point,Utah,White supremacists/nationalists,1,0,Private Citizens & Property,,Assassination,Firearms
197008100001,1970-08-10,United States,Portland,Oregon,White Panther Party,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197008070003,1970-08-07,United States,San Rafael,California,Jonathan Jackson Brigade,4,2,Government (General),,Hostage Taking (Kidnapping),"Firearms,Firearms"
197008070002,1970-08-07,United States,Dundalk,Maryland,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197008060004,1970-08-06,United States,San Jose,California,Black Nationalists,1,0,Police,,Armed Assault,Firearms
197008060002,1970-08-06,United States,Placentia,California,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197008050001,1970-08-05,United States,Milwaukee,Wisconsin,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197008020001,1970-08-02,United States,Berkeley,California,Black Nationalists (suspected),0,0,Police,,Bombing/Explosion,Explosives
197008010001,1970-08-01,United States,New York City,New York,"Weather Underground, Weathermen",0,0,Business,,Bombing/Explosion,Explosives
197007310006,1970-07-31,United States,Charlotte,North Carolina,White supremacists/nationalists,0,0,Private Citizens & Property,,Armed Assault,Firearms
197007300002,1970-07-30,United States,Chicago,Illinois,Black Panthers,0,0,Utilities,,Bombing/Explosion,Explosives
197007300001,1970-07-30,United States,Alameda,California,"Weather Underground, Weathermen",0,0,Government (General),,Bombing/Explosion,Explosives
197007280002,1970-07-28,United States,Houston,Texas,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197007270005,1970-07-27,United States,San Francisco,California,Left-Wing Militants,0,0,Military,,Bombing/Explosion,Explosives
197007270004,1970-07-27,United States,San Francisco,California,Left-Wing Militants,0,0,Military,,Bombing/Explosion,Explosives
197007270003,1970-07-26,United States,Sparta,Wisconsin,American Servicemen's Union (ASU),0,0,Telecommunication,,Bombing/Explosion,Explosives
197007270002,1970-07-26,United States,Sparta,Wisconsin,American Servicemen's Union (ASU),0,0,Utilities,,Bombing/Explosion,Explosives
197007270001,1970-07-27,United States,New York City,New York,"Weather Underground, Weathermen",0,0,Business,,Bombing/Explosion,Explosives
197007260002,1970-07-26,United States,Sparta,Wisconsin,American Servicemen's Union (ASU),0,0,Military,,Bombing/Explosion,Explosives
197007260001,1970-07-26,United States,St. Louis,Missouri,Unknown,1,0,Business,,Assassination,Explosives
197007240002,1970-07-24,United States,New York City,New York,Jewish Defense League (JDL),0,0,NGO,,Facility/Infrastructure Attack,Incendiary
197007230002,1970-07-23,United States,Los Angeles,California,Left-Wing Militants (suspected),0,0,Government (General),,Bombing/Explosion,Explosives
197007220003,1970-07-22,United States,Camden,New Jersey,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197007220002,1970-07-22,United States,Milwaukee,Wisconsin,Left-Wing Militants,0,0,Utilities,,Bombing/Explosion,Explosives
197007210004,1970-07-21,United States,Milwaukee,Wisconsin,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197007210003,1970-07-21,United States,New York City,New York,Left-Wing Militants,0,0,Police,,Bombing/Explosion,Explosives
197007210002,1970-07-21,United States,San Diego,California,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197007200001,1970-07-20,United States,New York City,New York,Black Nationalists,0,0,NGO,,Facility/Infrastructure Attack,Incendiary
197007180001,1970-07-18,United States,New York City,New York,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197007170001,1970-07-17,United States,Chicago,Illinois,Black Nationalists,2,0,Police,,Armed Assault,Firearms
197007160003,1970-07-16,United States,St. Paul,Minnesota,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197007160002,1970-07-16,United States,New York City,New York,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197007160001,1970-07-16,United States,Chicago,Illinois,White supremacists/nationalists,0,0,NGO,,Facility/Infrastructure Attack,Incendiary
197007140002,1970-07-14,United States,New York City,New York,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197007140001,1970-07-14,United States,Chicago,Illinois,Black Nationalists,0,0,NGO,,Facility/Infrastructure Attack,"Incendiary,Other"
197007120001,1970-07-12,United States,Palo Alto,California,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197007110002,1970-07-11,United States,New Bedford,Massachusetts,White supremacists/nationalists,1,3,Private Citizens & Property,,Armed Assault,Firearms
197007090002,1970-07-09,United States,Des Plaines,Illinois,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197007080002,1970-07-08,United States,Petaluma,California,Strikers,0,0,Journalists & Media,,Facility/Infrastructure Attack,Incendiary
197007080001,1970-07-08,United States,Oneonta,New York,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197007070004,1970-07-07,United States,New York City,New York,Unknown,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197007070003,1970-07-07,United States,New York City,New York,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197007070002,1970-07-07,United States,New York City,New York,Unknown,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197007070001,1970-07-07,United States,New York City,New York,"Weather Underground, Weathermen",0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
197007050001,1970-07-05,United States,New York City,New York,Black Nationalists (suspected),0,0,Police,,Bombing/Explosion,Explosives
197007040006,1970-07-04,United States,San Francisco,California,Strikers,0,1,Private Citizens & Property,,Assassination,Firearms
197007040005,1970-07-04,United States,Long Beach,California,Unknown,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
197007040004,1970-07-04,United States,Akron,Ohio,Unknown,0,0,"Business,Private Citizens & Property",,Bombing/Explosion,Explosives
197007040003,1970-07-04,United States,Longview,Texas,White supremacists/nationalists,0,0,Educational Institution,,Bombing/Explosion,Explosives
197007040002,1970-07-04,United States,New York City,New York,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197007040001,1970-07-04,United States,New York City,New York,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197007030002,1970-07-03,United States,Seattle,Washington,Seattle Liberation Front (suspected),0,0,Business,,Bombing/Explosion,Explosives
197007030001,1970-07-03,United States,New York City,New York,White supremacists/nationalists,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
197007020006,1970-07-02,United States,Compton,California,Black Nationalists,1,0,Police,,Bombing/Explosion,Explosives
197007020005,1970-07-02,United States,Omaha,Nebraska,Black Panthers (suspected),0,0,Business,,Bombing/Explosion,Explosives
197007020004,1970-07-02,United States,Washington,District of Columbia,Revolutionary Force Seven,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197007020003,1970-07-02,United States,Washington,District of Columbia,Revolutionary Force Seven,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197007020002,1970-07-02,United States,Washington,District of Columbia,Revolutionary Force Seven,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197007020001,1970-07-02,United States,Washington,District of Columbia,Revolutionary Force Seven,0,0,Government (Diplomatic),,Bombing/Explosion,Explosives
197007010005,1970-07-01,United States,Berkeley,California,Student Radicals,0,0,Educational Institution,,Bombing/Explosion,Explosives
197007010004,1970-07-01,United States,Washington,District of Columbia,Revolutionary Force Seven,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
197007000002,1970-07-00,United States,Boston,Massachusetts,Black Nationalists,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
197007000001,1970-07-00,United States,Wauwatosa,Wisconsin,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197006300005,1970-06-30,United States,New York City,New York,Unknown,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197006300004,1970-06-30,United States,New York City,New York,Unknown,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197006300003,1970-06-30,United States,New York City,New York,Unknown,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197006300002,1970-06-30,United States,New York City,New York,Unknown,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197006300001,1970-06-30,United States,Plainfield,New Jersey,Black Nationalists (suspected),1,1,Police,,"Armed Assault,Facility/Infrastructure Attack","Firearms,Incendiary"
197006290002,1970-06-29,United States,Whitefish Bay,Wisconsin,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197006290001,1970-06-29,United States,Des Moines,Iowa,Black Panthers (suspected),0,0,Educational Institution,,Bombing/Explosion,Explosives
197006280001,1970-06-28,United States,Detroit,Michigan,National Committee to Combat Fascism,0,3,Police,,Armed Assault,Firearms
197006250001,1970-06-25,United States,Longview,Texas,White supremacists/nationalists,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
197006230004,1970-06-23,United States,New York City,New York,Jewish Defense League (JDL),0,0,Business,,Bombing/Explosion,Explosives
197006230003,1970-06-23,United States,San Francisco,California,Left-Wing Militants,0,0,Military,,Bombing/Explosion,Explosives
197006210001,1970-06-21,United States,Des Moines,Iowa,Black Panthers (suspected),0,0,Police,,Bombing/Explosion,Explosives
197006190004,1970-06-19,United States,San Francisco,California,Black Nationalists,1,0,Police,,Armed Assault,Firearms
197006190003,1970-06-19,United States,Chicago,Illinois,Black Nationalists,1,0,Police,,Armed Assault,"Firearms,Firearms"
197006190002,1970-06-19,United States,Berkeley,California,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197006190001,1970-06-19,United States,Berkeley,California,Unknown,Unknown,Unknown,Business,,Bombing/Explosion,Explosives
197006180002,1970-06-18,United States,New York City,New York,Black Nationalists (suspected),0,0,Other,,Facility/Infrastructure Attack,Incendiary
197006180001,1970-06-18,United States,New York City,New York,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197006170001,1970-06-17,United States,Emeryville,California,Black Nationalists (suspected),0,3,Police,,Bombing/Explosion,Explosives
197006150001,1970-06-15,United States,Manhattan Beach,California,Black Nationalists (suspected),0,0,Police,,Bombing/Explosion,Explosives
197006130002,1970-06-13,United States,Kansas City,Missouri,Black Nationalists,0,0,Business,,Bombing/Explosion,Explosives
197006130001,1970-06-13,United States,Des Moines,Iowa,Black Panthers (suspected),0,20,Business,,Bombing/Explosion,Explosives
197006120003,1970-06-12,United States,Cairo,Georgia,Black Nationalists,0,1,Police,,Armed Assault,Firearms
197006120002,1970-06-12,United States,Cairo,Georgia,Black Nationalists,0,0,Government (General),,Bombing/Explosion,Explosives
197006110003,1970-06-11,United States,Omaha,Nebraska,Black Panthers (suspected),0,0,Police,,Bombing/Explosion,Explosives
197006090008,1970-06-09,United States,Newark,New Jersey,Black Nationalists,0,1,Private Citizens & Property,,Assassination,Firearms
197006090007,1970-06-09,United States,Galesburg,Illinois,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197006090003,1970-06-09,United States,New York City,New York,"Weather Underground, Weathermen",Unknown,Unknown,Police,,Bombing/Explosion,Explosives
197006080002,1970-06-08,United States,Oakland,California,Left-Wing Militants,0,0,Military,,Bombing/Explosion,Explosives
197006080001,1970-06-08,United States,Chicago,Illinois,"Weather Underground, Weathermen",0,0,Government (General),,Bombing/Explosion,Explosives
197006070003,1970-06-07,United States,Los Angeles,California,Black Nationalists (suspected),0,0,Police,,Bombing/Explosion,Explosives
197006060005,1970-06-06,United States,Berkeley,California,Black Nationalists (suspected),0,0,Police,,Bombing/Explosion,Explosives
197006060004,1970-06-06,United States,New York City,New York,Unknown,0,0,Business,,Facility/Infrastructure Attack,Chemical
197006050001,1970-06-05,United States,Los Angeles,California,Student Radicals,0,0,Military,,Bombing/Explosion,Explosives
197006040001,1970-06-04,United States,Oakland,California,Black Nationalists (suspected),0,0,Police,,Bombing/Explosion,Explosives
197006030001,1970-06-03,United States,Portland,Oregon,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197006020003,1970-06-02,United States,Joliet,Illinois,Unknown,0,1,"Government (General),Private Citizens & Property",,Assassination,Explosives
197006020002,1970-06-02,United States,Baton Rouge,Louisiana,Unknown,0,0,Utilities,,Bombing/Explosion,Explosives
197005300001,1970-05-30,United States,New York City,New York,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197005290005,1970-05-29,United States,San Diego,California,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Sabotage Equipment
197005290004,1970-05-29,United States,Oakland,California,Black Nationalists (suspected),0,0,"Police,Private Citizens & Property",,Bombing/Explosion,Explosives
197005280004,1970-05-28,United States,Fullerton,California,Right-wing extremists,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197005280003,1970-05-28,United States,New York City,New York,Student Radicals,0,0,Educational Institution,,Bombing/Explosion,Explosives
197005280002,1970-05-28,United States,Phoenix,Arizona,Left-Wing Militants,0,0,Government (General),,Bombing/Explosion,Explosives
197005280001,1970-05-28,United States,Sacramento,California,Black Panthers,1,0,Police,,Armed Assault,Firearms
197005270003,1970-05-27,United States,Boston,Massachusetts,Black Nationalists,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
197005270002,1970-05-27,United States,Boston,Massachusetts,Black Nationalists,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,"Incendiary,Sabotage Equipment"
197005270001,1970-05-27,United States,Los Angeles,California,Left-Wing Militants,0,0,Government (General),,Bombing/Explosion,Explosives
197005260002,1970-05-26,United States,Oxford,Mississippi,Black Nationalists,0,0,Business,,Facility/Infrastructure Attack,"Incendiary,Other"
197005260001,1970-05-26,United States,Oxford,Mississippi,Black Nationalists,0,0,Business,,Facility/Infrastructure Attack,"Incendiary,Other"
197005250001,1970-05-25,United States,Oxford,Mississippi,Black Nationalists,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197005220003,1970-05-22,United States,Ames,Iowa,Black Panthers (suspected),0,10,Police,,Bombing/Explosion,Explosives
197005220002,1970-05-22,United States,St. Paul,Minnesota,Black Nationalists,1,0,Police,,Armed Assault,Firearms
197005220001,1970-05-22,United States,New York City,New York,Jewish Defense League (JDL),0,3,Terrorists/Non-state Militia,,Unarmed Assault,Melee
197005210001,1970-05-21,United States,Trona,California,Strikers,0,0,"Business,Private Citizens & Property",,Bombing/Explosion,Explosives
197005200003,1970-05-20,United States,Miami,Florida,Black Afro Militant Movement,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197005200002,1970-05-20,United States,Carlisle,Pennsylvania,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005200001,1970-05-20,United States,Quincy,Massachusetts,Unknown,0,0,Utilities,,Bombing/Explosion,Explosives
197005190001,1970-05-19,United States,Afton,Minnesota,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005160001,1970-05-16,United States,New York City,New York,Cuban Action,0,0,Military,,Bombing/Explosion,Explosives
197005150004,1970-05-15,United States,Seattle,Washington,Black Nationalists,1,0,Business,,Bombing/Explosion,Explosives
197005140004,1970-05-14,United States,Oxford,Mississippi,Black Nationalists,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197005140003,1970-05-14,United States,Long Beach,California,Student Radicals,0,0,Educational Institution,,Bombing/Explosion,Explosives
197005140002,1970-05-14,United States,New York City,New York,Student Radicals,0,0,Educational Institution,,Bombing/Explosion,Explosives
197005140001,1970-05-14,United States,Melrose,Massachusetts,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197005130004,1970-05-13,United States,Miami,Florida,Black Afro Militant Movement,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197005130003,1970-05-13,United States,Oxford,Mississippi,Black Nationalists,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
197005130002,1970-05-13,United States,Salt Lake City,Utah,Left-Wing Militants,0,0,Military,,Bombing/Explosion,Explosives
197005130001,1970-05-13,United States,Des Moines,Iowa,Black Panthers (suspected),0,2,Police,,Bombing/Explosion,Explosives
197005120003,1970-05-12,United States,Detroit,Michigan,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005120002,1970-05-12,United States,Houston,Texas,Ku Klux Klan,0,0,Telecommunication,,Bombing/Explosion,Explosives
197005100002,1970-05-10,United States,Washington,District of Columbia,"Weather Underground, Weathermen",0,0,NGO,,Bombing/Explosion,Explosives
197005090003,1970-05-09,United States,Sacramento,California,Black Nationalists,1,0,Police,,Armed Assault,Firearms
197005090002,1970-05-09,United States,Los Angeles,California,Left-Wing Militants,0,0,Government (General),,Bombing/Explosion,Explosives
197005090001,1970-05-09,United States,New York City,New York,Stop the War Coalition (suspected),0,12,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197005080001,1970-05-08,United States,New London,Connecticut,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197005070002,1970-05-07,United States,New York City,New York,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197005060007,1970-05-06,United States,Boston,Massachusetts,Black Nationalists,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
197005060006,1970-05-06,United States,Portland,Oregon,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005060005,1970-05-06,United States,San Pedro,Texas,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197005060004,1970-05-06,United States,Portland,Oregon,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005060003,1970-05-06,United States,Reading,Pennsylvania,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197005060002,1970-05-06,United States,Longview,Texas,Left-Wing Militants,0,0,Military,,Bombing/Explosion,Explosives
197005060001,1970-05-06,United States,Oakland,California,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005050006,1970-05-05,United States,New York City,New York,Unknown,0,2,Business,,Bombing/Explosion,Explosives
197005050005,1970-05-05,United States,Orlando,Florida,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005050004,1970-05-05,United States,Coral Gables,Florida,Black Afro Militant Movement,0,0,Educational Institution,,Bombing/Explosion,Explosives
197005050002,1970-05-05,United States,Lewiston,Maine,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197005040005,1970-05-04,United States,Maryville,Tennessee,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197005040004,1970-05-04,United States,Norman,Oklahoma,Left-Wing Militants,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005040003,1970-05-04,United States,Chapel Hill,North Carolina,Student Radicals,0,0,Military,,Bombing/Explosion,Explosives
197005040002,1970-05-04,United States,Jennings,Missouri,Strikers,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197005010008,1970-05-01,United States,Champaign,Illinois,Revolutionary Force 26,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197005010007,1970-05-01,United States,Champaign,Illinois,Revolutionary Force 26,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197005010006,1970-05-01,United States,New York City,New York,Armed Revolutionary Independence Movement (MIRA) (suspected),0,1,Business,,Bombing/Explosion,Explosives
197005010005,1970-05-01,United States,New York City,New York,Armed Revolutionary Independence Movement (MIRA) (suspected),0,10,Business,,Bombing/Explosion,Explosives
197005010004,1970-05-01,United States,New Haven,Connecticut,Student Radicals,0,2,Educational Institution,,Bombing/Explosion,Explosives
197005010003,1970-05-01,United States,Greencastle,Indiana,Student Radicals,0,0,Military,,Bombing/Explosion,Explosives
197005010002,1970-05-01,United States,New York City,New York,Left-Wing Militants,0,0,Military,,Facility/Infrastructure Attack,Incendiary
197005000002,1970-05-00,United States,Rio Piedras,Virginia,Puerto Rican Nationalists,0,1,Business,,Bombing/Explosion,Explosives
197005000001,1970-05-00,United States,Boston,Massachusetts,Black Nationalists,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
197004300001,1970-04-30,United States,Baton Rouge,Louisiana,Black Nationalists (suspected),0,0,Business,,Bombing/Explosion,Explosives
197004290001,1970-04-29,United States,New York City,New York,Black Nationalists (suspected),0,0,Police,,Bombing/Explosion,Explosives
197004270006,1970-04-27,United States,St. Charles,Missouri,Unknown,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
197004270005,1970-04-27,United States,Ames,Iowa,Left-Wing Militants,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
197004270004,1970-04-27,United States,Fullerton,California,Student Radicals,0,0,Educational Institution,,Bombing/Explosion,Explosives
197004270003,1970-04-27,United States,Evanston,Illinois,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197004270002,1970-04-27,United States,New Haven,Connecticut,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197004270001,1970-04-27,United States,Iowa City,Iowa,Black Nationalists (suspected),0,2,Business,,Bombing/Explosion,Explosives
197004260003,1970-04-26,United States,Robbinsdale,Minnesota,Left-Wing Militants,0,0,Government (General),,Bombing/Explosion,Explosives
197004260002,1970-04-26,United States,Baton Rouge,Louisiana,Black Nationalists (suspected),0,0,Food or Water Supply,,Bombing/Explosion,Explosives
197004260001,1970-04-26,United States,Baton Rouge,Louisiana,Black Nationalists (suspected),0,0,Government (General),,Bombing/Explosion,Explosives
197004250006,1970-04-25,United States,East Lansing,Michigan,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197004250005,1970-04-25,United States,East Lansing,Michigan,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197004250004,1970-04-25,United States,East Lansing,Michigan,Left-Wing Militants,0,0,Business,,Bombing/Explosion,Explosives
197004250003,1970-04-25,United States,Philadelphia,Pennsylvania,Left-Wing Militants,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197004240004,1970-04-24,United States,New York City,New York,The World United Formosans for Independence (WUFI),0,0,Government (Diplomatic),,Assassination,Firearms
197004240003,1970-04-24,United States,New York City,New York,Left-Wing Militants,0,0,Military,,Bombing/Explosion,Explosives
197004240002,1970-04-24,United States,Baltimore,Maryland,Black Panthers,1,1,Police,,Armed Assault,Firearms
197004240001,1970-04-24,United States,Palo Alto,California,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197004230004,1970-04-23,United States,Aguada,Puerto Rico,Armed Commandos of Liberation,0,0,Police,,Bombing/Explosion,Explosives
197004230003,1970-04-23,United States,Aguada,Puerto Rico,Armed Commandos of Liberation,0,0,Telecommunication,,Bombing/Explosion,Explosives
197004230002,1970-04-23,United States,Aguada,Puerto Rico,Armed Commandos of Liberation,0,0,Telecommunication,,Bombing/Explosion,Explosives
197004230001,1970-04-23,United States,Aguada,Puerto Rico,Armed Commandos of Liberation,0,0,Military,,Bombing/Explosion,Explosives
197004220006,1970-04-22,United States,Redlands,California,Left-Wing Militants,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197004220005,1970-04-22,United States,Champaign,Illinois,Student Radicals (suspected),0,0,Police,,Facility/Infrastructure Attack,Incendiary
197004220004,1970-04-22,United States,Milwaukee,Wisconsin,Student Radicals,0,0,Government (General),,Facility/Infrastructure Attack,Incendiary
197004220003,1970-04-22,United States,Berkeley,California,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197004220002,1970-04-22,United States,Berkeley,California,Student Radicals,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197004220001,1970-04-22,United States,Trona,California,Strikers,0,0,Business,,Bombing/Explosion,Explosives
197004210002,1970-04-21,United States,Los Angeles,California,Left-Wing Militants,0,0,Business,,Facility/Infrastructure Attack,Incendiary
197004200001,1970-04-20,United States,Lawrence,Kansas,Student Radicals,0,3,Educational Institution,,Facility/Infrastructure Attack,Incendiary
197004190005,1970-04-19,United States,New York City,New York,Black Nationalists,0,3,Police,,Bombing/Explosion,Explosives
197004190004,1970-04-19,United States,Seattle,Washington,White supremacists/nationalists,0,0,Government (General),,Bombing/Explosion,Explosives
197004190003,1970-04-19,United States,Seattle,Washington,White supremacists/nationalists,0,0,Business,,Bombing/Explosion,Explosives
197004190002,1970-04-19,United States,Seattle,Washington,White supremacists/nationalists,0,0,Business,,Bombing/Explosion,Explosives
197004190001,1970-04-19,United States,Seattle,Washington,White supremacists/nationalists,0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
197004170001,1970-04-17,United States,Oakland,California,Black Panthers (suspected),0,2,Police,,"Armed Assault,Bombing/Explosion","Firearms,Explosives"
197004160004,1970-04-16,United States,Trona,California,Strikers,0,0,Business,,Bombing/Explosion,Explosives
197004160003,1970-04-16,United States,Kansas City,Missouri,Unknown,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
197004160002,1970-04-16,United States,Kansas City,Missouri,Unknown,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
197004160001,1970-04-16,United States,Kansas City,Missouri,Unknown,0,0,Business,,Bombing/Explosion,Explosives
197004150005,1970-04-15,United States,Los Angeles,California,Chicano Liberation Front (suspected),0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
